Title,Company,Location,Job_type,Job_url,Salary,Work Location,Date Posted,Current Date,Job_id
Quality Control Laboratory Technician,Hired by Matrix,"Christiana, DE (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P85Z6BLG7BDB4S2F7,$27.00 - $30.00/Hour,On-site,2024-01-29,2024-02-01,J3P85Z6BLG7BDB4S2F7
Associate Scientist / Mammalian Cell Culture / Pharma Industry,Pioneer Data Systems Inc,"Boulder, CO (Onsite)",Contractor,https://www.careerbuilder.com/job/JD804G5YV3V9YQ0JPWD,,On-site,2024-01-25,2024-02-01,JD804G5YV3V9YQ0JPWD
"Analytical Scientist (HPLC, UV Spectroscopy) / Pharma Industry",Pioneer Data Systems Inc,"Peapack, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J330YH6NQJTBKN1HNY9,,On-site,2024-01-25,2024-02-01,J330YH6NQJTBKN1HNY9
Chemistry Lab Operations Scientist II / Pharma Industry,Pioneer Data Systems Inc,"Malvern, PA (Onsite)",Contractor,https://www.careerbuilder.com/job/J2Z0W06T4RYM3VW0XQ5,,On-site,2024-01-12,2024-02-01,J2Z0W06T4RYM3VW0XQ5
Lead Data Bricks Engineer,Trinity Technology Solutions,"New York, NY (Onsite)",Contractor,https://www.careerbuilder.com/job/J4R0V372SJHS245WSRV,,On-site,2024-01-22,2024-02-01,J4R0V372SJHS245WSRV
Lead Data Bricks Engineer,Trinity Technology Solutions,"Woodbridge Township, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J2P6MN6CRD0NYY27WGC,,On-site,2024-01-22,2024-02-01,J2P6MN6CRD0NYY27WGC
Lead Data Bricks Engineer,Trinity Technology Solutions,"Woodbridge Township, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P3Y96VYBWRV4FH3GS,,On-site,2024-01-22,2024-02-01,J3P3Y96VYBWRV4FH3GS
Associate Scientist I,Spectraforce Technologies Inc,"North Chicago, IL (Onsite)",Contractor,https://www.careerbuilder.com/job/J2P88X6V72ZLN26W9GS,$25.00 - $26.00/Hour,On-site,2024-01-21,2024-02-01,J2P88X6V72ZLN26W9GS
Research Associate,Spectraforce Technologies Inc,"Westborough, MA (Onsite)",Contractor,https://www.careerbuilder.com/job/JD92KZ5VNLRMBQR56G5,$33.00 - $35.00/Hour,On-site,2024-01-20,2024-02-01,JD92KZ5VNLRMBQR56G5
Scientist II,Spectraforce Technologies Inc,"Ridgefield, CT (Onsite)",Contractor,https://www.careerbuilder.com/job/J2N6D963TWKZDWTNVPY,$38.00 - $40.00/Hour,On-site,2024-01-20,2024-02-01,J2N6D963TWKZDWTNVPY
Scientist II - Cell/PCR and Sample Prep,Yoh,"Austin, TX (Onsite)",Contractor,https://www.careerbuilder.com/job/J3V3Z26L9479MWGMWFC,$30.00 - $35.00/Hour,On-site,2024-01-19,2024-02-01,J3V3Z26L9479MWGMWFC
Principal Stability Scientist,Yoh,"Devens, MA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P4HZ73FP9B0NPHV3L,$70.00 - $79.00/Hour,On-site,2024-01-18,2024-02-01,J3P4HZ73FP9B0NPHV3L
Reagents Manufacturing Scientist,Yoh,"Florence, KY (Onsite)",Contractor,https://www.careerbuilder.com/job/J3N5755YW2XQFB1S3CM,$40.00/Hour,On-site,2024-01-16,2024-02-01,J3N5755YW2XQFB1S3CM
Laboratory Technician,Rose International,"Chesterfield, MO (Onsite)",Contractor,https://www.careerbuilder.com/job/JDD3YW5VMDL54SK1P52,$20.50/Hour,On-site,2024-01-18,2024-02-01,JDD3YW5VMDL54SK1P52
Quality Control Lab Tech,Rose International,"Newark, DE (Onsite)",Contractor,https://www.careerbuilder.com/job/JDD66D6MSXKLDWBVF6Y,$27.00 - $30.00/Hour,On-site,2024-01-17,2024-02-01,JDD66D6MSXKLDWBVF6Y
Scientist,"Pyramid Consulting, Inc","Raritan, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J2R0F95YQBK23V5KVFS,$40.00 - $45.00/Hour,On-site,2024-01-17,2024-02-01,J2R0F95YQBK23V5KVFS
Bioinformatics Scientist,"Pyramid Consulting, Inc","Cambridge, MA (Onsite)",Contractor,https://www.careerbuilder.com/job/J2V3SP6FJPF3WQ05T7K,$65.00 - $75.00/Hour,On-site,2024-01-16,2024-02-01,J2V3SP6FJPF3WQ05T7K
Bio-Analytical Scientist,"Pyramid Consulting, Inc","Warren, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/JD61M167ZQCCTQNYH74,$32.00 - $38.00/Hour,On-site,2024-01-16,2024-02-01,JD61M167ZQCCTQNYH74
Manufacturing Engineer,Nesco Resource,"Archbald, PA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R2JD797SVR5C03T53,$43.50/Hour,On-site,2024-01-16,2024-02-01,J3R2JD797SVR5C03T53
"Scientist (I, II, Sr.)",Nesco Resource,"Pleasanton, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3M7646HVB2Q76YXWFX,$30.00 - $53.00/Hour,On-site,2024-01-15,2024-02-01,J3M7646HVB2Q76YXWFX
Research Scientist,Lancesoft Inc.,"Trenton, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/JCM1B471KHYXKLVT32T,$30.00 - $45.00/Hour,On-site,2024-01-11,2024-02-01,JCM1B471KHYXKLVT32T
Laboratory Technician (Life Sciences),Lancesoft Inc.,"Blair, NE (Onsite)",Contractor,https://www.careerbuilder.com/job/J2R60Y771Y52N7MFH7B,$20.00 - $25.00/Hour,On-site,2024-01-09,2024-02-01,J2R60Y771Y52N7MFH7B
Machine Engineer/ML Engineer III (US - Contract),Lancesoft Inc.,"Chicago, IL (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P3NC6S2Y0CP6B2P4C,,On-site,2024-01-26,2024-02-01,J3P3NC6S2Y0CP6B2P4C
"Project Manager, ELN Systems","Above and Beyond Talent Acquisition, Inc",USA (Remote),Contractor,https://www.careerbuilder.com/job/J3M7WY6SK4D6FGHMLRZ,,Remote,2024-01-10,2024-02-01,J3M7WY6SK4D6FGHMLRZ
"Project Manager, ELN Systems","Above and Beyond Talent Acquisition, Inc","Work From Home, GA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3V1P06J8LTG2VRPV5X,,On-site,2024-01-10,2024-02-01,J3V1P06J8LTG2VRPV5X
Medical Lab Scientist,Cynet Systems Inc.,"Round Rock, TX (Onsite)",Contractor,https://www.careerbuilder.com/job/J2R6Y466W7NXJYSBVQC,,On-site,2024-01-09,2024-02-01,J2R6Y466W7NXJYSBVQC
Biologist,Cynet Systems Inc.,"Mountain View, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J306XX76V53BKH4P4HV,,On-site,2024-01-05,2024-02-01,J306XX76V53BKH4P4HV
Medical Lab Scientist,Cynet Systems Inc.,"Madison, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J2N1RZ71RLH706MZ2PJ,,On-site,2024-01-04,2024-02-01,J2N1RZ71RLH706MZ2PJ
MySQL Database Developer,TEKsystems,"Dayton, OH (Onsite)",Contractor,https://www.careerbuilder.com/job/J3M1ZL6XZ8R6V0N1YSM,,On-site,2024-01-23,2024-02-01,J3M1ZL6XZ8R6V0N1YSM
Wireless Network Engineer,TEKsystems,"Atlanta, GA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3T1S76DBTGWMV8QZF5,,On-site,2024-01-03,2024-02-01,J3T1S76DBTGWMV8QZF5
IP Network Engineer-Nokia And Juniper Experience Required-100% Remote,TEKsystems,"Phoenix, AZ (Remote)",Contractor,https://www.careerbuilder.com/job/J3R70V79GBXZ145WV13,,Remote,2024-01-02,2024-02-01,J3R70V79GBXZ145WV13
Software Developer (Contract) - Work From Home,Data Annotation,"Washington, DC (Remote)",Contractor,https://www.careerbuilder.com/job/J3R7ZV5W4NH1HPQKLPP,,Remote,2024-02-01,2024-02-01,J3R7ZV5W4NH1HPQKLPP
Software Developer (Contract),Data Annotation,"Washington, DC (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R5HV64W713VX3LMK8,,On-site,2024-02-01,2024-02-01,J3R5HV64W713VX3LMK8
Software Developer (Contract) - Work From Home,Data Annotation,"New York, NY (Remote)",Contractor,https://www.careerbuilder.com/job/J3T83G6DM39RRJY3LB8,,Remote,2024-02-01,2024-02-01,J3T83G6DM39RRJY3LB8
Reprogramming Lab Sustainment Engineer,Nesco Resource,"Fort Worth, TX (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q7XG74PY7F2H5DMBJ,$75.00/Hour,On-site,2024-02-01,2024-02-01,J3Q7XG74PY7F2H5DMBJ
Validation Engineer - (Biotech/Biomedical),Nesco Resource,"Pompano Beach, FL (Onsite)",Contractor,https://www.careerbuilder.com/job/J3V6PY6SXJFH6FP9P6Y,$45.00/Hour,On-site,2024-01-31,2024-02-01,J3V6PY6SXJFH6FP9P6Y
Quality Engineer,Nesco Resource,"Los Angeles, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3M61H6L8YKNFFJ8K66,$33.00 - $44.00/Hour,On-site,2024-01-30,2024-02-01,J3M61H6L8YKNFFJ8K66
Senior Data Engineer,Kforce Technology,"Work From Home, GA (Remote)",Contractor,https://www.careerbuilder.com/job/J3P2W35WTQVSN4XXMMR,$40.00 - $52.00/Hour,Remote,2024-02-01,2024-02-01,J3P2W35WTQVSN4XXMMR
Web/UI Developer,Kforce Technology,"Work From Home, CA (Remote)",Contractor,https://www.careerbuilder.com/job/J3N3DJ6LZWCNJKXC2QC,$60.00 - $75.00/Hour,Remote,2024-02-01,2024-02-01,J3N3DJ6LZWCNJKXC2QC
Quality Automation Engineer,Hired by Matrix,"Newark, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/J3V61M6597Y765GNC35,,On-site,2024-02-01,2024-02-01,J3V61M6597Y765GNC35
R&D Technician,Hired by Matrix,"Valhalla, NY (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R1FD70ZG0RS33ZDFX,$25.00 - $28.00/Hour,On-site,2024-01-31,2024-02-01,J3R1FD70ZG0RS33ZDFX
Mechanical Engineer,TriMech Services LLC,"Florence, KY (Onsite)",Contractor,https://www.careerbuilder.com/job/JDF4RJ6XPPS46D8R3TK,"$75,000 - $105,000/Year",On-site,2024-02-01,2024-02-01,JDF4RJ6XPPS46D8R3TK
Electrical Engineering Manager,TriMech Services LLC,"Florence, KY (Onsite)",Contractor,https://www.careerbuilder.com/job/JD95R868XYDH7DLJ3LR,,On-site,2024-02-01,2024-02-01,JD95R868XYDH7DLJ3LR
Full Stack Developer GCP,Stefanini,"Dearborn, MI (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q24R6TJCX60TLSXG2,$70.00 - $75.00/Hour,On-site,2024-02-01,2024-02-01,J3Q24R6TJCX60TLSXG2
Engineering Technician,Stefanini,"Round Lake, IL (Onsite)",Contractor,https://www.careerbuilder.com/job/J3T1NP6DC9XM4CY04KV,$20.00 - $23.00/Hour,On-site,2024-01-30,2024-02-01,J3T1NP6DC9XM4CY04KV
Automation Test Engineer,Stefanini,"San Francisco, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3N7606X60Y2YMBDR1M,$65.00 - $71.00/Hour,On-site,2024-01-30,2024-02-01,J3N7606X60Y2YMBDR1M
Mechanical Engineer,JobsRUs.com,"Bloomfield, CT (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q6GX76MFHGYL43H1L,,On-site,2024-02-01,2024-02-01,J3Q6GX76MFHGYL43H1L
Quality Engineer,JobsRUs.com,"Simi Valley, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R3QB6K0FQ9QR2LVHL,,On-site,2024-01-30,2024-02-01,J3R3QB6K0FQ9QR2LVHL
Quality Technician,JobsRUs.com,"Simi Valley, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P6VY77JP9S8TT8NDZ,,On-site,2024-01-25,2024-02-01,J3P6VY77JP9S8TT8NDZ
Blockchain Data Engineer,Compunnel,"Boston, MA (Hybrid)",Contractor,https://www.careerbuilder.com/job/J4R6CG76V030NN4KBDP,,Hybrid,2024-02-01,2024-02-01,J4R6CG76V030NN4KBDP
Blockchain Data Engineer,Compunnel,"Raleigh, NC (Hybrid)",Contractor,https://www.careerbuilder.com/job/J4R3RQ755HQJ2B9Q22W,,Hybrid,2024-02-01,2024-02-01,J4R3RQ755HQJ2B9Q22W
Blockchain Data Engineer,Compunnel,"Westlake, TX (Hybrid)",Contractor,https://www.careerbuilder.com/job/J4R0D169N769DGM04DT,,Hybrid,2024-02-01,2024-02-01,J4R0D169N769DGM04DT
Software Engineer,Yoh,"Sunnyvale, CA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3P3TF71HTLWJQBP1D3,$35.00 - $40.00/Hour,On-site,2024-02-01,2024-02-01,J3P3TF71HTLWJQBP1D3
Wireless Network Engineer,Yoh,"Austin, TX (Onsite)",Contractor,https://www.careerbuilder.com/job/J3M2GM6GY0P5V5DQRZQ,,On-site,2024-01-24,2024-02-01,J3M2GM6GY0P5V5DQRZQ
Software Engineer III  Cloud Computing (30203124),Yoh,"Seattle, WA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3S2QV5YCH5R2D6XHMT,$60.00 - $80.00/Hour,On-site,2024-01-24,2024-02-01,J3S2QV5YCH5R2D6XHMT
Machine Operator,Indotronix International Corporation,"Pueblo, CO (Onsite)",Contractor,https://www.careerbuilder.com/job/JDF5005XKLBS32JT7B1,$20.00 - $21.94/Hour,On-site,2024-02-01,2024-02-01,JDF5005XKLBS32JT7B1
Pressure Testing Technician,Indotronix International Corporation,"Rosharon, TX (Onsite)",Contractor,https://www.careerbuilder.com/job/J2P4WT6ZSJ82K11QQT1,$25.00 - $27.00/Hour,On-site,2024-01-10,2024-02-01,J2P4WT6ZSJ82K11QQT1
Transport Engineer,Indotronix International Corporation,"Irving, TX (Hybrid)",Contractor,https://www.careerbuilder.com/job/J2W11J63JBZJ2XX3HQS,$40.00 - $45.00/Hour,Hybrid,2024-01-19,2024-02-01,J2W11J63JBZJ2XX3HQS
Golang Engineer (Contract),Vaco Technology,"Phoenix, AZ (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R8385YG48KWG5SYMK,$60.00 - $65.00/Hour,On-site,2024-01-31,2024-02-01,J3R8385YG48KWG5SYMK
Nashville SQL Data Engineer,Vaco Technology,"Brentwood, TN (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q39775CD54H2VMXWH,$50.00 - $70.00/Hour,On-site,2024-01-30,2024-02-01,J3Q39775CD54H2VMXWH
Data Engineer | PowerBI Eng,Vaco Technology,"Charlotte, NC (Onsite)",Contractor,https://www.careerbuilder.com/job/J3S0916SZS8Y86Z1L59,"$115,000 - $130,000/Year",On-site,2024-01-21,2024-02-01,J3S0916SZS8Y86Z1L59
Quality - Investigator - Quality Assurance (Mid Level),Sunrise System Inc,"Westborough, MA (Onsite)",Contractor,https://www.careerbuilder.com/job/JD66G6656YH5RYSH34Z,,On-site,2024-01-30,2024-02-01,JD66G6656YH5RYSH34Z
Senior Data Protection Engineer,Sunrise System Inc,USA (Remote),Contractor,https://www.careerbuilder.com/job/J2P3626Z8C0WJ88GJMN,,Remote,2024-01-30,2024-02-01,J2P3626Z8C0WJ88GJMN
Electronics  Technician,Sunrise System Inc,"Aurora, OH (Onsite)",Contractor,https://www.careerbuilder.com/job/JD763K5ZJS1CLN4ZPPV,,On-site,2024-01-29,2024-02-01,JD763K5ZJS1CLN4ZPPV
Security Engineer 4,ConsultNet,"Rockville, MD (Onsite)",Contractor,https://www.careerbuilder.com/job/J3W1QT6MFBV3KF2BQ13,,On-site,2024-01-30,2024-02-01,J3W1QT6MFBV3KF2BQ13
Sr Cloud Security Engineer,ConsultNet,"Rockville, MD (Onsite)",Contractor,https://www.careerbuilder.com/job/J3M7GH5ZZG9XSK7C1DN,,On-site,2024-01-30,2024-02-01,J3M7GH5ZZG9XSK7C1DN
Big Data Engineer,ConsultNet,"Annandale, VA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q7VN78HWQD9TC9W40,$0.00 - $70.00/Hour,On-site,2024-01-30,2024-02-01,J3Q7VN78HWQD9TC9W40
Branch Network & Voice Engineer,Rose International,"Birmingham, AL (Onsite)",Contractor,https://www.careerbuilder.com/job/J2N87Z635KJ6JTGF1C8,$60.00 - $78.00/Hour,On-site,2024-01-30,2024-02-01,J2N87Z635KJ6JTGF1C8
Weld Manufacturing Engineer,Rose International,"Waterloo, IA (Onsite)",Contractor,https://www.careerbuilder.com/job/J2Y64P6148SHBSNS0QX,$50.00 - $57.43/Hour,On-site,2024-01-23,2024-02-01,J2Y64P6148SHBSNS0QX
Sound Designer,Rose International,"Redmond, WA (Onsite)",Contractor,https://www.careerbuilder.com/job/JD94R26583Y3KJ8Y9YT,$60.00 - $68.00/Hour,On-site,2024-01-19,2024-02-01,JD94R26583Y3KJ8Y9YT
Hybrid Technology Operations Engineer 29561,Solving IT,"Chicago, IL (Hybrid)",Contractor,https://www.careerbuilder.com/job/J3T1T46S29Z34BSXY06,,Hybrid,2024-01-14,2024-02-01,J3T1T46S29Z34BSXY06
Remote Senior UX Designer 28929,Solving IT,"Chicago, IL (Remote)",Contractor,https://www.careerbuilder.com/job/J3Q2K16MHS3339FFF7Y,,Remote,2024-01-14,2024-02-01,J3Q2K16MHS3339FFF7Y
Manufacturing Engineer (Production),"Software Galaxy Systems, LLC",Hillsboro OR (Onsite),Contractor,https://www.careerbuilder.com/job/J2N60F5ZTDK3QSVYXCY,$50.00 - $52.00/Hour,On-site,2024-01-10,2024-02-01,J2N60F5ZTDK3QSVYXCY
IT Consultant I,ICONMA,"Pittsburgh, PA (Onsite)",Contractor,https://www.careerbuilder.com/job/JCM4T96QDC6W10BJK30,,On-site,2024-02-01,2024-02-01,JCM4T96QDC6W10BJK30
Senior Business Analyst,ICONMA,"Jersey City, NJ (Onsite)",Contractor,https://www.careerbuilder.com/job/JD6117663PJ83GRSRZT,,On-site,2024-01-09,2024-02-01,JD6117663PJ83GRSRZT
Controller Analyst IV,ICONMA,"Oak Creek, WI (Onsite)",Contractor,https://www.careerbuilder.com/job/J337KR676FSVSY97C26,,On-site,2024-01-08,2024-02-01,J337KR676FSVSY97C26
"***Operations Support Specialist || Hybrid in Addison, TX ***",Vaco Technology,"Hybrid in Addison, TX (Hybrid)",Contractor,https://www.careerbuilder.com/job/J3W1GW624PSZLN0T4D6,,Hybrid,2024-01-30,2024-02-01,J3W1GW624PSZLN0T4D6
Senior Financial Analyst,Vaco Financial,"Livonia, MI (Onsite)",Contractor,https://www.careerbuilder.com/job/J3V0JG6DF0428ZMVTCZ,$40.00 - $60.00/Hour,On-site,2024-01-29,2024-02-01,J3V0JG6DF0428ZMVTCZ
Senior Financial Analyst,Vaco Financial,"Livonia, MI (Onsite)",Contractor,https://www.careerbuilder.com/job/J3N3DZ6KMT89B62NSN1,$40.00 - $60.00/Hour,On-site,2024-01-29,2024-02-01,J3N3DZ6KMT89B62NSN1
Senior Financial Analyst,Vaco Financial,"Livonia, MI (Onsite)",Contractor,https://www.careerbuilder.com/job/J3T7087178JNSFR0T04,"$40,000 - $60,000/Year",On-site,2024-01-29,2024-02-01,J3T7087178JNSFR0T04
Manager of Accounts Receivable Analysis,"TalentBurst, Inc.","Philadelphia, PA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3Q04Y6S5RPW9D2CK73,$35.00 - $40.00/Hour,On-site,2024-01-02,2024-02-01,J3Q04Y6S5RPW9D2CK73
Business / Systems Analyst 2,eXcell,"Redmond, WA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3W2N06FT9F7T8R2L0W,$42.50 - $45.50/Hour,On-site,2024-01-26,2024-02-01,J3W2N06FT9F7T8R2L0W
Usability Researcher 3,eXcell,"Redmond, WA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R4BB74KCXG991W0HC,$63.00 - $68.00/Hour,On-site,2024-01-18,2024-02-01,J3R4BB74KCXG991W0HC
Systems Analyst 3,eXcell,"Redmond, WA (Onsite)",Contractor,https://www.careerbuilder.com/job/J3R7RF6LH0TZWJ26SBM,$64.00 - $67.50/Hour,On-site,2024-01-09,2024-02-01,J3R7RF6LH0TZWJ26SBM
